PartitionDay,RecvTime,ExchTime,OrderId,ExecutionId,ContractId,Price,Volume,OrderDirection,PnL,Fee
20211210,637747254663481695,637747254630000000,3318114610000002,102000002144537,21002354,3.66,300,Sell,0.0,0.68
20211210,637747254740393505,637747254690000000,3318117420000002,1187174,11600770,6.53,300,Sell,0.0,1.25
20211210,637747254797749639,637747254770000000,3318122200000002,103000002187894,21002043,10.33,200,Buy,0.0,1.28
20211210,637747254810806086,637747254770000000,3318122260000002,103000002189587,21000630,3.64,5400,Sell,0.0,12.19
20211210,637747254812213207,637747254780000000,3318122600000004,104000002130034,21002730,11.44,600,Buy,0.0,4.26
20211210,637747254812281619,637747254780000000,3318122600000004,104000002130037,21002730,11.44,200,Buy,0.0,1.42
20211210,637747254822092461,637747254810000000,3318113560000002,1301453,11603501,306.13,100,Buy,0.0,19.59
20211210,637747254828580725,637747254780000000,3318118090000002,1279041,11600690,30.4,400,Buy,0.0,7.78
20211210,637747254879547046,637747254870000000,3318112230000002,102000002498041,21002203,12.54,1200,Buy,0.0,9.33
20211210,637747254888364281,637747254880000000,3318123240000004,101000002390889,21000921,14.52,1500,Buy,0.0,13.5
20211210,637747254890547206,637747254880000000,3318111130000002,1376348,11600110,19.8,400,Sell,0.0,5.07
20211210,637747254892814105,637747254880000000,3318111130000002,1376652,11600110,19.8,100,Sell,0.0,1.27
20211210,637747254931502122,637747254930000000,3318114970000022,101000002442577,21002709,127.78,100,Sell,0.0,7.92
20211210,637747254933130512,637747254930000000,3318122200000004,103000002387732,21002043,10.29,200,Sell,-8.0,1.28
20211210,637747254978469986,637747254970000000,3318122540000002,101000002503367,21002398,6.81,200,Sell,0.0,0.84
20211210,637747254983186444,637747254960000000,3318120050000002,1453945,11600682,11.58,1100,Sell,0.0,8.15
20211210,637747254983792739,637747254970000000,3318109720000002,1460609,11600729,28.92,100,Buy,0.0,1.85
20211210,637747254986347487,637747254980000000,3318111280000002,1462527,11603043,23.63,100,Buy,0.0,1.51
20211210,637747254986347539,637747254980000000,3318111280000002,1462529,11603043,23.63,100,Buy,0.0,1.51
20211210,637747254986347710,637747254980000000,3318111280000002,1462550,11603043,23.63,100,Buy,0.0,1.51
20211210,637747254986348010,637747254980000000,3318111280000002,1462554,11603043,23.63,100,Buy,0.0,1.51
20211210,637747254986400849,637747254980000000,3318120050000002,1462375,11600682,11.58,200,Sell,0.0,1.48
20211210,637747254986550298,637747254980000000,3318120050000002,1462376,11600682,11.58,100,Sell,0.0,0.74
20211210,637747254991190299,637747254990000000,3318123660000002,101000002516368,21002088,22.0,500,Buy,0.0,6.82
20211210,637747254994780399,637747254990000000,3318111280000002,1470202,11603043,23.63,800,Buy,0.0,12.1
20211210,637747255038168287,637747255020000000,3318118660000004,1506154,11605090,41.39,500,Sell,0.0,13.24
20211210,637747255044480444,637747255040000000,3318123240000012,101000002584916,21000921,14.51,1500,Sell,-15.0,13.49
20211210,637747255075115395,637747255070000000,3318120990000006,1537617,11688383,142.93,200,Sell,0.0,18.3
20211210,637747255106041542,637747255100000000,3318114970000030,101000002661235,21002709,128.1,100,Buy,-32.0,7.94
20211210,637747255119714055,637747255110000000,3318113560000006,1575739,11603501,306.89,100,Sell,76.0,19.64
20211210,637747255122280302,637747255120000000,3318122070000010,104000002555906,21002793,9.67,1900,Buy,0.0,11.39
20211210,637747255172284372,637747255170000000,3318123240000034,101000002737801,21000921,14.55,1500,Sell,0.0,13.53
20211210,637747255183380796,637747255180000000,3318123240000036,101000002751660,21000921,14.49,1500,Buy,90.0,13.48
20211210,637747255204599144,637747255200000000,3318111070000004,101000002775699,21002286,14.12,1000,Buy,0.0,8.75
20211210,637747255205647115,637747255200000000,3318111070000004,101000002776949,21002286,14.12,300,Buy,0.0,2.63
20211210,637747255213855059,637747255210000000,3318111070000006,101000002790254,21002286,14.13,300,Buy,0.0,2.63
20211210,637747255242780938,637747255240000000,3318123240000052,101000002827657,21000921,14.48,200,Sell,0.0,1.8
20211210,637747255243347394,637747255240000000,3318123240000052,101000002828343,21000921,14.48,600,Sell,0.0,5.39
20211210,637747255244247467,637747255240000000,3318123240000052,101000002830364,21000921,14.48,600,Sell,0.0,5.39
20211210,637747255246643537,637747255240000000,3318123240000052,101000002833960,21000921,14.48,100,Sell,0.0,0.9
20211210,637747255247025172,637747255240000000,3318123660000006,101000002834558,21002088,22.05,100,Sell,5.0,1.37
20211210,637747255248780359,637747255240000000,3318123660000010,101000002836744,21002088,22.03,400,Sell,12.0,5.46
20211210,637747255254747447,637747255250000000,3318122540000004,101000002844754,21002398,6.79,200,Buy,4.0,0.84
20211210,637747255262246369,637747255260000000,3318112230000016,102000002968357,21002203,12.52,100,Sell,-2.0,0.78
20211210,637747255263084865,637747255250000000,3318123100000002,1688001,11601717,11.71,100,Buy,0.0,0.75
20211210,637747255268082661,637747255260000000,3318114610000008,102000002975105,21002354,3.67,300,Buy,-3.0,0.68
20211210,637747255283581740,637747255270000000,3318125250000010,1710577,11600552,11.07,1900,Sell,0.0,13.46
20211210,637747255289280300,637747255280000000,3318112230000016,102000003004178,21002203,12.52,1100,Sell,-22.0,8.54
20211210,637747255317451899,637747255310000000,3318111070000010,101000002926489,21002286,14.14,1600,Sell,29.0,14.03
20211210,637747255319287268,637747255310000000,3318109720000006,1738155,11600729,28.82,100,Sell,-10.0,1.84
20211210,637747255492647624,637747255480000000,3318115280000010,1879203,11603303,17.34,100,Buy,0.0,1.11
20211210,637747255508982764,637747255500000000,3318122600000014,104000003002060,21002730,11.4,800,Sell,-32.0,5.65
20211210,637747255510218910,637747255500000000,3318122600000016,104000003004504,21002730,11.4,200,Sell,0.0,1.41
20211210,637747255510248094,637747255500000000,3318122600000016,104000003004506,21002730,11.4,800,Sell,0.0,5.65
20211210,637747255527122308,637747255520000000,3318123240000066,101000003162575,21000921,14.37,400,Buy,44.0,3.56
20211210,637747255579347453,637747255570000000,3318120650000002,1952165,11600076,3.7,500,Buy,0.0,1.18
20211210,637747255593186299,637747255580000000,3318115280000016,1961715,11603303,17.37,100,Sell,3.0,1.11
20211210,637747255609372714,637747255600000000,3318112100000002,1974462,11600681,6.11,2900,Buy,0.0,11.34
20211210,637747255610543158,637747255610000000,3318117760000022,103000003211232,21000893,20.1,700,Buy,0.0,8.72
20211210,637747255612326325,637747255600000000,3318114910000004,1978892,11603158,16.62,100,Buy,0.0,1.06
20211210,637747255620147170,637747255610000000,3318117760000022,103000003219602,21000893,20.1,100,Buy,0.0,1.25
20211210,637747255631666784,637747255630000000,3318117760000024,103000003232729,21000893,20.18,800,Sell,64.0,10.01
20211210,637747255653151695,637747255650000000,3318123240000070,101000003304041,21000921,14.36,1100,Buy,132.0,9.79
20211210,637747255665180559,637747255650000000,3318118660000006,2019772,11605090,41.99,300,Buy,-180.0,8.06
20211210,637747255665180801,637747255650000000,3318118660000006,2019968,11605090,41.99,200,Buy,-120.0,5.37
20211210,637747255668180507,637747255660000000,3318125640000026,103000003273337,21002722,14.99,1400,Sell,0.0,13.01
20211210,637747255677727647,637747255670000000,3318123240000072,101000003331637,21000921,14.35,1500,Sell,0.0,13.35
20211210,637747255705572517,637747255700000000,3318122600000022,104000003221382,21002730,11.39,800,Buy,8.0,5.65
20211210,637747255714280347,637747255710000000,3318122600000022,104000003228680,21002730,11.39,200,Buy,2.0,1.41
20211210,637747255744532461,637747255740000000,3318112100000004,2077569,11600681,6.14,2900,Sell,87.0,11.4
20211210,637747255772580559,637747255770000000,3318117760000032,103000003376957,21000893,20.17,400,Sell,0.0,5.0
20211210,637747255772581363,637747255770000000,3318117760000032,103000003376969,21000893,20.17,100,Sell,0.0,1.25
20211210,637747255816375153,637747255800000000,3318109780000002,2128098,11600809,331.52,100,Sell,0.0,21.22
20211210,637747255873626387,637747255870000000,3318120190000002,103000003498481,21002266,6.68,1900,Sell,0.0,7.87
20211210,637747255873782304,637747255870000000,3318120190000002,103000003498483,21002266,6.68,2000,Sell,0.0,8.28
20211210,637747255873782349,637747255870000000,3318120190000002,103000003498485,21002266,6.68,300,Sell,0.0,1.24
20211210,637747255873782394,637747255870000000,3318120190000002,103000003498487,21002266,6.68,500,Sell,0.0,2.07
20211210,637747255886497468,637747255880000000,3318126050000004,101000003567868,21002745,16.02,200,Sell,0.0,1.99
20211210,637747255947229266,637747255940000000,3318112230000018,102000003720846,21002203,12.5,1700,Sell,0.0,13.18
20211210,637747255958480988,637747255950000000,3318121860000010,103000003597531,21300033,130.09,100,Buy,0.0,8.07
20211210,637747255987047268,637747255980000000,3318121460000004,2275443,11603659,178.56,100,Buy,0.0,11.43
20211210,637747256002080395,637747255990000000,3318122400000002,2288309,11600905,6.72,200,Buy,0.0,0.86
20211210,637747256007449369,637747256000000000,3318126050000006,101000003701058,21002745,16.02,200,Buy,0.0,1.99
20211210,637747256051817688,637747256050000000,3318114970000064,101000003751161,21002709,129.57,100,Buy,0.0,8.03
20211210,637747256062960015,637747256050000000,3318122400000004,2338702,11600905,6.73,200,Sell,2.0,0.86
20211210,637747256063462504,637747256060000000,3318121460000008,2339863,11603659,178.49,100,Sell,-7.0,11.42
20211210,637747256097113911,637747256090000000,3318123530000002,101000003795835,21002332,12.03,200,Sell,0.0,1.49
20211210,637747256103189068,637747256100000000,3318117090000002,101000003801762,21000960,18.46,600,Buy,0.0,6.87
20211210,637747256117914196,637747256110000000,3318118190000002,2383686,11603392,246.97,100,Buy,0.0,15.81
20211210,637747256180730624,637747256180000000,3318124070000002,101000003881322,21002533,8.61,72,Sell,0.0,0.38
20211210,637747256180731543,637747256180000000,3318124070000002,101000003881326,21002533,8.61,128,Sell,0.0,0.68
20211210,637747256180880360,637747256180000000,3318124070000002,101000003881324,21002533,8.61,1000,Sell,0.0,5.34
20211210,637747256228947177,637747256220000000,3318122260000004,103000003872083,21000630,3.63,300,Buy,3.0,0.68
20211210,637747256228958495,637747256220000000,3318122260000004,103000003872085,21000630,3.63,200,Buy,2.0,0.45
20211210,637747256228968466,637747256220000000,3318122260000004,103000003872089,21000630,3.63,400,Buy,4.0,0.9
20211210,637747256228971131,637747256220000000,3318122260000004,103000003872095,21000630,3.63,600,Buy,6.0,1.35
20211210,637747256228971544,637747256220000000,3318122260000004,103000003872081,21000630,3.63,200,Buy,2.0,0.45
20211210,637747256228972238,637747256220000000,3318122260000004,103000003872087,21000630,3.63,300,Buy,3.0,0.68
20211210,637747256228972285,637747256220000000,3318122260000004,103000003872091,21000630,3.63,1400,Buy,14.0,3.15
20211210,637747256228972333,637747256220000000,3318122260000004,103000003872093,21000630,3.63,2000,Buy,20.0,4.5
20211210,637747256254980871,637747256240000000,3318117960000002,2479978,11601699,11.51,1500,Sell,0.0,11.05
20211210,637747256288238590,637747256280000000,3318123240000088,101000003983999,21000921,14.27,200,Buy,16.0,1.77
20211210,637747256288380799,637747256280000000,3318123240000088,101000003984005,21000921,14.27,200,Buy,16.0,1.77
20211210,637747256288381269,637747256280000000,3318123240000088,101000003984012,21000921,14.27,100,Buy,8.0,0.88
20211210,637747256288381313,637747256280000000,3318123240000088,101000003983988,21000921,14.27,200,Buy,16.0,1.77
20211210,637747256288382702,637747256280000000,3318123240000088,101000003983993,21000921,14.27,200,Buy,16.0,1.77
20211210,637747256288382746,637747256280000000,3318123240000088,101000003983996,21000921,14.27,100,Buy,8.0,0.88
20211210,637747256288382791,637747256280000000,3318123240000088,101000003984002,21000921,14.27,200,Buy,16.0,1.77
20211210,637747256288382834,637747256280000000,3318123240000088,101000003984008,21000921,14.27,200,Buy,16.0,1.77
20211210,637747256288382880,637747256280000000,3318123240000088,101000003984015,21000921,14.27,100,Buy,8.0,0.88
20211210,637747256290964496,637747256290000000,3318124070000004,101000003987759,21002533,8.62,1200,Buy,-12.0,6.41
20211210,637747256291113691,637747256290000000,3318114970000068,101000003988184,21002709,129.76,100,Sell,19.0,8.05
20211210,637747256291155275,637747256290000000,3318124070000006,101000003988355,21002533,8.62,1200,Buy,0.0,6.41
20211210,637747256299064237,637747256290000000,3318122400000008,2512609,11600905,6.75,100,Buy,0.0,0.43
20211210,637747256342261404,637747256330000000,3318111970000002,2541911,11600703,37.62,100,Sell,0.0,2.41
20211210,637747256378547080,637747256370000000,3318111360000002,104000003895951,21000762,52.22,100,Sell,0.0,3.24
20211210,637747256380515154,637747256380000000,3318111360000004,104000003898206,21000762,52.19,100,Sell,0.0,3.24
20211210,637747256396279317,637747256390000000,3318118190000006,2578279,11603392,247.75,100,Sell,78.0,15.86
20211210,637747256398628547,637747256390000000,3318123240000092,101000004087918,21000921,14.24,100,Sell,0.0,0.88
20211210,637747256473891860,637747256470000000,3318121860000014,103000004118689,21300033,129.83,100,Sell,-26.0,8.05
20211210,637747256559014604,637747256550000000,3318117090000004,101000004264414,21000960,18.43,600,Sell,-18.0,6.86
20211210,637747256564315195,637747256560000000,3318125640000042,103000004216397,21002722,15.02,200,Buy,-6.0,1.86
20211210,637747256603331620,637747256600000000,3318114970000072,101000004313930,21002709,129.75,100,Buy,0.0,8.04
20211210,637747256615980353,637747256610000000,3318122400000010,2752962,11600905,6.75,100,Sell,0.0,0.43
20211210,637747256629413172,637747256620000000,3318119260000006,2764890,11603259,140.58,200,Sell,0.0,17.99
20211210,637747256630985912,637747256620000000,3318118520000006,2766676,11688601,164.5,200,Sell,0.0,21.06
20211210,637747256657653871,637747256650000000,3318125120000002,2787660,11601555,8.98,200,Sell,0.0,1.15
20211210,637747256661796745,637747256650000000,3318117420000008,2790741,11600770,6.59,300,Buy,-18.0,1.27
20211210,637747256716882547,637747256710000000,3318126110000004,101000004423051,21000568,248.0,100,Sell,0.0,15.38
20211210,637747256730982050,637747256720000000,3318113630000016,2843168,11603027,26.15,600,Sell,0.0,10.04
20211210,637747256740929102,637747256740000000,3318123240000094,101000004446749,21000921,14.19,100,Buy,5.0,0.88
20211210,637747256747334974,637747256740000000,3318118520000012,2854940,11688601,164.7,200,Buy,-40.0,21.08
20211210,637747256751993609,637747256740000000,3318111280000008,2858499,11603043,23.6,100,Sell,-3.0,1.51
20211210,637747256752151071,637747256740000000,3318111280000008,2858497,11603043,23.6,650,Sell,-19.5,9.82
20211210,637747256752151688,637747256740000000,3318111280000008,2858501,11603043,23.6,150,Sell,-4.5,2.27
20211210,637747256752151732,637747256740000000,3318111280000008,2858498,11603043,23.6,100,Sell,-3.0,1.51
20211210,637747256752151776,637747256740000000,3318111280000008,2858500,11603043,23.6,200,Sell,-6.0,3.02
20211210,637747256758213939,637747256750000000,3318118520000016,2861815,11688601,165.0,100,Buy,0.0,10.56
20211210,637747256776260853,637747256770000000,3318119260000014,2875784,11603259,140.39,200,Buy,38.0,17.97
20211210,637747256783917294,637747256770000000,3318116390000002,2880391,11600499,24.93,500,Buy,0.0,7.98
20211210,637747256797774051,637747256790000000,3318111970000004,2891517,11600703,37.48,100,Buy,14.0,2.4
20211210,637747256806080797,637747256800000000,3318117290000006,2898052,11601238,16.94,1000,Buy,0.0,10.84
20211210,637747256842246479,637747256830000000,3318118090000006,2924653,11600690,30.06,400,Sell,-136.0,7.7
20211210,637747256851244310,637747256850000000,3318114970000078,101000004550641,21002709,130.18,100,Sell,43.0,8.07
20211210,637747256863971278,637747256850000000,3318109370000006,2941375,11603759,16.98,100,Sell,0.0,1.09
20211210,637747256888809418,637747256880000000,3318114970000084,101000004584423,21002709,130.41,100,Buy,0.0,8.09
20211210,637747256963173516,637747256960000000,3318109230000018,104000004464548,21002675,15.18,1300,Sell,0.0,12.24
20211210,637747256981980445,637747256970000000,3318110650000006,3023598,11603093,13.05,100,Buy,0.0,0.84
20211210,637747256983485776,637747256970000000,3318089980000002,3024893,12511990,99.995,100,Buy,0.0,0.0
20211210,637747256985284837,637747256980000000,3318112030000006,3026447,11600623,9.08,1300,Buy,0.0,7.55
20211210,637747256991955824,637747256980000000,3318119520000004,3030542,11601878,13.21,400,Sell,0.0,3.38
20211210,637747256997288280,637747256990000000,3318119520000006,3032864,11601878,13.2,500,Sell,0.0,4.22
20211210,637747257002885019,637747256990000000,3318110650000006,3036900,11603093,13.05,1500,Buy,0.0,12.53
20211210,637747257012509241,637747257000000000,3318110650000006,3043722,11603093,13.05,100,Buy,0.0,0.84
20211210,637747257012580825,637747257000000000,3318110650000006,3043785,11603093,13.05,100,Buy,0.0,0.84
20211210,637747257031513697,637747257020000000,3318113630000026,3060089,11603027,26.21,600,Buy,-36.0,10.06
20211210,637747257040865705,637747257040000000,3318124760000004,101000004724507,21003019,29.07,100,Buy,0.0,1.8
20211210,637747257041362501,637747257040000000,3318124760000006,101000004724994,21003019,29.08,700,Buy,0.0,12.62
20211210,637747257049280761,637747257040000000,3318119720000002,3075305,11600435,10.24,700,Sell,0.0,4.59
20211210,637747257049410119,637747257040000000,3318119720000002,3075306,11600435,10.24,600,Sell,0.0,3.93
20211210,637747257070546949,637747257070000000,3318114970000100,101000004755199,21002709,130.32,100,Sell,-9.0,8.08
20211210,637747257071580393,637747257070000000,3318119660000012,102000004837590,21002038,10.51,1600,Sell,0.0,10.43
20211210,637747257072147184,637747257070000000,3318122600000024,104000004568830,21002730,11.31,100,Buy,0.0,0.7
20211210,637747257099070164,637747257090000000,3318113790000028,102000004871255,21002008,49.85,500,Buy,0.0,15.45
20211210,637747257101921173,637747257100000000,3318121630000002,102000004876747,21000002,20.18,1000,Sell,0.0,12.51
20211210,637747257108701102,637747257100000000,3318119260000016,3125225,11603259,140.29,200,Sell,0.0,17.96
20211210,637747257116346868,637747257110000000,3318125050000002,3132694,11600918,10.58,200,Sell,0.0,1.35
20211210,637747257141373198,637747257130000000,3318110230000014,3155109,11603236,190.58,100,Buy,0.0,12.2
20211210,637747257169680755,637747257160000000,3318116390000004,3179982,11600499,25.09,500,Sell,80.0,8.03
20211210,637747257175280045,637747257170000000,3318124760000026,101000004869216,21003019,29.15,300,Sell,21.375,5.42
20211210,637747257176680079,637747257170000000,3318124760000036,101000004870393,21003019,29.05,200,Sell,-5.75,3.6
20211210,637747257176680125,637747257170000000,3318124760000036,101000004870395,21003019,29.05,200,Sell,-5.75,3.6
20211210,637747257176680169,637747257170000000,3318124760000036,101000004870397,21003019,29.05,100,Sell,-2.875,1.8
20211210,637747257184948081,637747257180000000,3318124760000038,101000004877900,21003019,29.1,100,Sell,0.0,1.8
20211210,637747257186494861,637747257180000000,3318124760000038,101000004879124,21003019,29.1,600,Sell,0.0,10.83
20211210,637747257188701995,637747257180000000,3318109230000028,104000004701298,21002675,15.3,1300,Buy,-156.0,12.33
20211210,637747257225914861,637747257220000000,3318114320000012,3230901,11600861,23.16,200,Sell,0.0,2.96
20211210,637747257230734576,637747257230000000,3318125640000062,103000004888284,21002722,15.06,1200,Buy,-84.0,11.2
20211210,637747257237862516,637747257230000000,3318121860000036,103000004895217,21300033,128.98,100,Sell,0.0,8.0
20211210,637747257248980411,637747257240000000,3318112100000014,3248975,11600681,6.14,2500,Buy,0.0,9.82
20211210,637747257252728855,637747257240000000,3318122960000002,3252082,11600116,9.8,500,Buy,0.0,3.14
20211210,637747257252857544,637747257240000000,3318122960000002,3252081,11600116,9.8,500,Buy,0.0,3.14
20211210,637747257261496006,637747257250000000,3318112100000014,3258949,11600681,6.14,300,Buy,0.0,1.18
20211210,637747257269347034,637747257260000000,3318109650000004,3264214,11600048,15.11,800,Sell,0.0,7.74
20211210,637747257282101809,637747257270000000,3318112100000014,3273830,11600681,6.14,100,Buy,0.0,0.39
20211210,637747257302380684,637747257290000000,3318119520000012,3289258,11601878,13.13,900,Buy,67.0,7.56
20211210,637747257308363697,637747257300000000,3318112820000008,101000004996760,21002396,23.38,100,Sell,0.0,1.45
20211210,637747257308363743,637747257300000000,3318112820000008,101000004996762,21002396,23.38,100,Sell,0.0,1.45
20211210,637747257308368150,637747257300000000,3318112820000008,101000004996764,21002396,23.38,300,Sell,0.0,4.35
20211210,637747257316486900,637747257310000000,3318110230000020,3301092,11603236,190.66,100,Sell,8.0,12.2
20211210,637747257352632364,637747257350000000,3318110300000006,101000005037842,21300993,31.2,800,Sell,0.0,15.48
20211210,637747257352906748,637747257340000000,3318116390000010,3329172,11600499,24.91,500,Buy,0.0,7.97
20211210,637747257362420517,637747257360000000,3318126110000006,101000005045931,21000568,247.85,100,Buy,15.0,15.37
20211210,637747257411581938,637747257400000000,3318113920000002,3373538,11601101,8.28,200,Sell,0.0,1.06
20211210,637747257413085665,637747257400000000,3318114320000022,3375119,11600861,23.17,500,Sell,0.0,7.41
20211210,637747257429181972,637747257420000000,3318124630000002,3387032,11600312,8.01,1300,Sell,0.0,6.66
20211210,637747257429347183,637747257420000000,3318121860000042,103000005078447,21300033,129.21,100,Buy,-23.0,8.01
20211210,637747257443518405,637747257440000000,3318121860000046,103000005094574,21300033,129.04,100,Buy,0.0,8.0
20211210,637747257450437714,637747257440000000,3318117350000002,3403259,11600702,255.0,100,Buy,0.0,16.32
20211210,637747257493227509,637747257490000000,3318114970000112,101000005168768,21002709,129.23,100,Sell,0.0,8.01
20211210,637747257501309088,637747257490000000,3318116190000002,3442650,11600375,10.5,1500,Sell,0.0,10.08
20211210,637747257531617028,637747257520000000,3318117490000002,3464273,11600150,24.86,400,Sell,0.0,6.36
20211210,637747257585725202,637747257580000000,3318123430000006,102000005371301,21300633,30.13,100,Sell,0.0,1.87
20211210,637747257617775803,637747257610000000,3318121630000006,102000005404973,21000002,20.19,100,Buy,-1.0,1.25
20211210,637747257619380820,637747257610000000,3318121630000006,102000005406304,21000002,20.19,100,Buy,-1.0,1.25
20211210,637747257619598598,637747257610000000,3318121630000006,102000005406524,21000002,20.19,100,Buy,-1.0,1.25
20211210,637747257621318377,637747257620000000,3318121630000006,102000005408365,21000002,20.19,700,Buy,-7.0,8.76
20211210,637747257627706514,637747257620000000,3318119260000022,3535071,11603259,140.12,200,Buy,34.0,17.94
20211210,637747257629540054,637747257620000000,3318124140000014,103000005276353,21002585,26.36,200,Sell,0.0,3.27
20211210,637747257629753319,637747257620000000,3318124140000014,103000005276355,21002585,26.36,100,Sell,0.0,1.63
20211210,637747257629911519,637747257620000000,3318124140000016,103000005276814,21002585,26.35,100,Sell,0.0,1.63
20211210,637747257634213855,637747257630000000,3415119380000004,102000005421238,21000697,8.9,800,Sell,0.0,4.41
20211210,637747257634437305,637747257630000000,3415118350000004,103000005281247,21000708,20.42,300,Sell,-1.5,3.8
20211210,637747257634545196,637747257630000000,3415137230000004,102000005421609,21000651,36.71,200,Buy,-1.0,4.55
20211210,637747257634545288,637747257630000000,3415137310000004,103000005281351,21000860,39.25,100,Buy,-0.5,2.43
20211210,637747257634545378,637747257630000000,3415134980000004,104000005136689,21002097,10.43,400,Buy,-2.0,2.59
20211210,637747257634545421,637747257630000000,3415134980000004,104000005136691,21002097,10.43,200,Buy,-1.0,1.29
20211210,637747257634545534,637747257630000000,3415127100000004,101000005301226,21002115,5.54,1200,Sell,-6.0,4.12
20211210,637747257635597069,637747257630000000,3415117440000004,103000005282047,21002456,9.34,700,Sell,0.0,4.05
20211210,637747257635607349,637747257630000000,3415137580000004,102000005422453,21002662,3.98,1700,Buy,8.5,4.19
20211210,637747257636580667,637747257630000000,3415117440000004,103000005282793,21002456,9.34,100,Sell,0.0,0.58
20211210,637747257641582285,637747257640000000,3415127940000004,101000005308349,21002067,3.98,1800,Buy,9.0,4.44
20211210,637747257642458964,637747257630000000,3415115060000004,3547923,11601609,9.08,300,Sell,4.5,1.74
20211210,637747257642459012,637747257630000000,3415122330000004,3548861,11603158,16.52,400,Buy,-2.0,4.23
20211210,637747257642459066,637747257630000000,3415120740000004,3548456,11601611,9.69,700,Buy,-3.5,4.34
20211210,637747257642683312,637747257640000000,3415122130000008,103000005290024,21002878,16.11,100,Buy,-3.0,1.0
20211210,637747257643786059,637747257640000000,3415122130000010,103000005291660,21002878,16.12,100,Buy,-4.0,1.0
20211210,637747257644047417,637747257640000000,3415114450000006,3550446,11605189,24.62,100,Sell,-1.0,1.58
20211210,637747257644047464,637747257640000000,3415114450000006,3550447,11605189,24.62,100,Sell,-1.0,1.58
20211210,637747257645586029,637747257640000000,3318112820000012,101000005313709,21002396,23.42,500,Buy,-20.0,7.26
20211210,637747257645964574,637747257640000000,3318112820000014,101000005314272,21002396,23.42,500,Buy,0.0,7.26
20211210,637747257646222945,637747257640000000,3415134570000004,103000005294793,21002043,10.38,200,Sell,0.0,1.29
20211210,637747257646513941,637747257640000000,3415143730000006,3551133,11600905,6.83,1000,Buy,20.0,4.37
20211210,637747257646513992,637747257640000000,3415126710000004,3551056,11600406,40.87,100,Buy,6.5,2.62
20211210,637747257646781777,637747257640000000,3415134570000004,103000005295422,21002043,10.38,200,Sell,0.0,1.29
20211210,637747257649133749,637747257640000000,3415138190000006,3554033,11600718,12.7,500,Buy,-2.5,4.06
20211210,637747257650989323,637747257650000000,3415134570000004,103000005300800,21002043,10.38,300,Sell,0.0,1.93
20211210,637747257651581060,637747257650000000,3415143460000006,101000005320481,21002939,13.42,500,Buy,2.5,4.16
20211210,637747257652447990,637747257640000000,3415124560000006,3556489,11601216,5.63,1200,Buy,-6.0,4.32
20211210,637747257655223471,637747257650000000,3415141040000006,3558405,11600389,38.07,100,Buy,6.5,2.44
20211210,637747257655713553,637747257650000000,3415122130000012,103000005305764,21002878,16.13,100,Buy,-5.0,1.0
20211210,637747257656439987,637747257650000000,3415119950000006,3559616,11605005,23.68,200,Sell,-2.0,3.03
20211210,637747257657946576,637747257650000000,3415143600000004,3560308,11600703,37.4,100,Buy,-2.0,2.39
20211210,637747257658159204,637747257650000000,3415124370000016,102000005447491,21000811,12.89,100,Sell,-2.0,0.8
20211210,637747257658973077,637747257650000000,3415124370000016,102000005448353,21000811,12.89,100,Sell,-2.0,0.8
20211210,637747257659469340,637747257650000000,3415115310000010,3561341,11601127,70.0,100,Sell,-1.5,4.48
20211210,637747257662282105,637747257650000000,3415114980000008,3563939,11601615,28.26,200,Sell,-5.0,3.62
20211210,637747257662746335,637747257650000000,3415144000000004,3563399,11600770,6.66,1000,Sell,5.0,4.26
20211210,637747257669813363,637747257660000000,3318125120000004,3572956,11601555,8.98,200,Buy,0.0,1.15
20211210,637747257672947068,637747257660000000,3415142510000010,3575945,11600516,11.91,600,Buy,-3.0,4.57
20211210,637747257674946909,637747257670000000,3415140000000004,104000005184942,21002361,5.49,1200,Sell,6.0,4.08
20211210,637747257676090177,637747257670000000,3415134240000010,3578189,11603917,23.36,200,Sell,-3.0,2.99
20211210,637747257678400169,637747257670000000,3415118090000010,102000005471651,21000892,3.57,900,Sell,-4.5,1.99
20211210,637747257678446487,637747257670000000,3318114050000004,3580934,11605005,23.65,500,Sell,0.0,7.57
20211210,637747257678780083,637747257670000000,3415115840000010,3581359,11600346,21.85,100,Sell,0.0,1.4
20211210,637747257678780451,637747257670000000,3415115840000010,3581360,11600346,21.85,200,Sell,0.0,2.8
20211210,637747257693450290,637747257690000000,3415116250000006,102000005489686,21300772,46.2,100,Sell,-2.5,2.86
20211210,637747257696262016,637747257690000000,3415141390000004,3595892,11600739,19.29,300,Buy,1.5,3.7
20211210,637747257712581854,637747257700000000,3318119520000018,3612752,11601878,13.16,300,Buy,0.0,2.53
20211210,637747257713817217,637747257700000000,3318119520000018,3613142,11601878,13.16,600,Buy,0.0,5.05
20211210,637747257718920217,637747257710000000,3415115690000010,3617301,11600577,8.08,800,Sell,-8.0,4.14
20211210,637747257724282350,637747257720000000,3415139430000010,104000005249812,21002675,15.31,300,Sell,0.0,2.85
20211210,637747257726020618,637747257720000000,3415122900000006,101000005408838,21002581,20.17,300,Buy,3.0,3.75
20211210,637747257728848417,637747257720000000,3415139790000012,3625240,11600039,12.21,500,Buy,-7.5,3.91
20211210,637747257729475937,637747257720000000,3415124090000010,101000005412843,21000420,5.86,1200,Buy,-30.0,4.36
