,时间,识别号,胜负退,阵线,数量
5147,93002890,559896,B,136400,200
5148,93002890,559897,B,145400,20000
5149,93002890,559923,B,140000,300
5150,93002890,559936,B,140500,800
5151,93002890,560038,B,141600,1100
5152,93002890,560056,B,141600,1600
5153,93002890,560103,B,120000,100
5154,93002890,560131,B,140600,5000
5155,93002890,560155,S,149400,7600
5156,93002890,560180,B,140100,1100
5157,93002890,560187,S,140500,200
5158,93002890,560205,B,140000,300
5159,93002890,560226,B,140000,2500
5160,93002890,560247,B,140200,800
5161,93002900,560272,B,142600,3000
5162,93002900,560276,B,141000,700
5163,93002900,560477,B,141600,5900
5164,93002900,560562,B,141600,1300
5165,93002900,560641,B,136800,200
5166,93002900,560662,B,140100,700
5167,93002900,560705,B,136000,500
5168,93002900,560744,B,140000,700
5169,93002900,560790,B,139200,1000
5170,93002900,560833,B,138000,500
5171,93002900,560852,B,140000,500
5172,93002900,560887,B,141800,800
5173,93002900,560894,B,138000,400
5174,93002900,560909,B,138800,300
5175,93002900,560919,B,141500,300
5176,93002900,560921,B,140400,1000
5177,93002900,560924,S,140300,200
5178,93002900,560926,B,139500,800
5179,93002900,560944,B,140700,3800
5180,93002910,140811,C,123100,4000
5181,93002910,561113,B,137000,400
5182,93002910,561133,B,144200,600
5183,93002910,561148,B,140000,100
5184,93002910,561159,B,140000,100
5185,93002910,561239,B,140800,400
5186,93002910,561271,S,134100,1000
5187,93002910,561277,S,153000,1000
5188,93002910,561306,B,140000,1000
5189,93002910,561343,S,139900,200
5190,93002910,561556,B,137000,200
5191,93002910,561586,B,141100,5000
5192,93002910,561588,B,141000,800
5193,93002910,561631,B,140600,46700
5194,93002910,561650,B,118800,3000
5195,93002910,561674,B,138100,1100
5196,93002910,561677,B,110200,3000
5197,93002910,561715,B,143000,1000
5198,93002910,561729,S,152600,1000
5199,93002920,560038,C,141600,1100
5200,93002920,560056,C,141600,1600
5201,93002920,560477,C,141600,5900
5202,93002920,561907,S,139900,1600
5203,93002920,561913,B,141000,500
5204,93002920,561948,B,140300,400
5205,93002920,561976,B,140100,800
5206,93002920,561979,B,139900,5000
5207,93002920,561982,B,140000,2500
5208,93002920,561988,B,140400,900
5209,93002920,562041,B,140000,1000
5210,93002930,562150,B,140600,700
5211,93002930,562167,B,138900,100
5212,93002930,562203,B,131000,1000
5213,93002930,562212,B,142000,1500
5214,93002930,562233,B,140600,200
5215,93002930,562246,B,140000,500
5216,93002930,562284,B,142500,1000
5217,93002930,562298,S,139900,300
5218,93002930,562300,B,140000,500
5219,93002930,562363,B,140500,700
5220,93002930,562374,B,135200,2000
5221,93002930,562391,B,137600,300
5222,93002930,562422,B,140900,1400
5223,93002940,562611,B,140000,3000
5224,93002940,562699,S,133000,3600
5225,93002940,562747,B,143000,2100
5226,93002950,562816,B,140600,200
5227,93002950,562869,B,140500,500
5228,93002950,562939,B,130000,600
5229,93002950,562955,B,135000,100
5230,93002950,563028,S,139900,400
5231,93002950,563050,B,141600,1600
5232,93002950,563052,B,138000,5100
5233,93002950,563060,S,139500,400
5234,93002950,563107,S,130000,100
5235,93002950,563113,B,141000,200
5236,93002950,563154,S,154400,100
5237,93002950,563163,S,140500,500
5238,93002950,563208,B,140200,100
5239,93002950,563249,B,140000,200
5240,93002960,563050,C,141600,1600
5241,93002960,563369,B,140300,400
5242,93002960,563408,B,163200,100
5243,93002960,563416,B,140300,1000
5244,93002960,563423,B,135500,100
5245,93002960,563525,B,140000,500
5246,93002960,563548,S,152000,800
5247,93002960,563575,B,140400,1500
5248,93002960,563618,S,139900,300
5249,93002960,563662,B,137500,400
5250,93002970,563688,B,140200,500
5251,93002970,563700,B,140400,400
5252,93002970,563765,B,139100,2000
5253,93002970,563806,B,140900,100
5254,93002970,563807,B,140000,200
5255,93002970,563886,B,120000,100
5256,93002970,563986,B,140400,1400
5257,93002970,563993,B,140500,100
5258,93002980,564137,B,140400,100
5259,93002980,564267,B,140000,13300
5260,93002980,564339,B,140600,200
5261,93002980,564361,B,140100,600
5262,93002980,564370,B,139300,300
5263,93002980,564371,S,108800,5000
5264,93002980,564390,B,139100,600
5265,93002980,564412,B,140800,2000
5266,93002980,564448,B,139100,300
5267,93002990,564548,B,141500,10000
5268,93002990,564555,B,140500,500
5269,93002990,564607,B,145000,1000
5270,93002990,564645,B,140300,100
5271,93002990,564666,B,140200,100
5272,93002990,564752,B,139100,200
5273,93002990,564787,B,125000,10000
5274,93002990,564889,B,140000,1000
5275,93003000,257374,C,148800,300
5276,93003000,564982,S,139900,2400
5277,93003000,565042,B,139000,1200
5278,93003000,565121,B,140000,100
5279,93003000,565177,B,140000,200
5280,93003000,565236,S,145000,15000
5281,93003000,565238,B,141500,100
5282,93003000,565239,B,138900,3000
5283,93003010,565279,B,140000,700
5284,93003010,565351,B,140200,600
5285,93003010,565357,B,140000,3000
5286,93003010,565367,B,139000,300
5287,93003010,565374,B,141000,900
5288,93003010,565388,B,140500,1000
5289,93003010,565409,S,139900,2100
5290,93003010,565437,B,140000,400
5291,93003010,565455,B,163200,7100
5292,93003010,565490,B,140000,100
5293,93003010,565503,B,145000,1700
5294,93003010,565528,B,138800,200
5295,93003010,565532,B,140200,1200
5296,93003020,565647,B,140000,500
5297,93003020,565681,S,139000,200
5298,93003020,565727,S,150000,600
5299,93003020,565728,S,138800,1000
5300,93003020,565731,B,163200,1000
5301,93003020,565910,S,139900,500
5302,93003020,565913,B,140000,1900
5303,93003030,565941,B,136000,200
5304,93003030,565968,B,139000,1000
5305,93003030,566067,B,128900,100
5306,93003030,566086,B,140600,500
5307,93003030,566143,B,142000,500
5308,93003030,566146,B,140100,300
5309,93003030,566189,B,0,600
5310,93003040,566460,B,136800,100
5311,93003040,566515,S,152200,300
5312,93003040,566519,B,140000,200
5313,93003040,566530,B,142700,3600
5314,93003040,566558,B,163200,400
5315,93003040,566561,S,137500,100
5316,93003040,566609,B,145000,6000
5317,93003040,566625,S,140000,100
5318,93003040,566769,B,145000,100
5319,93003040,566788,B,130100,700
5320,93003040,566806,B,140300,100
5321,93003050,566904,B,140300,300
5322,93003050,566915,B,140000,500
5323,93003050,566958,S,139900,200
5324,93003050,567022,B,138100,200
5325,93003050,567052,B,137800,200
5326,93003050,567063,B,138100,200
5327,93003050,567130,B,130600,1000
5328,93003050,567146,B,143000,1000
5329,93003050,567220,B,138000,600
5330,93003050,567297,B,140000,300
5331,93003060,567310,B,128500,500
5332,93003060,567362,B,140000,200
5333,93003060,567407,B,140600,600
5334,93003060,567420,B,142000,700
5335,93003060,567422,B,140600,1000
5336,93003060,567448,B,140900,100
5337,93003070,560562,C,141600,1300
5338,93003070,567568,B,150000,700
5339,93003070,567607,B,141000,100
5340,93003070,567650,B,138800,900
5341,93003070,567736,B,138000,1700
5342,93003070,567738,S,163000,2500
5343,93003070,567784,B,140400,500
5344,93003070,567813,S,139000,2500
5345,93003070,567822,B,140100,700
5346,93003070,567866,S,138800,5000
5347,93003070,567877,B,141600,1300
5348,93003070,567892,B,137200,300
5349,93003070,567904,B,140000,2500
5350,93003070,567922,B,140000,2200
5351,93003070,567970,B,143000,300
5352,93003070,567973,S,152600,500
5353,93003080,525147,C,139000,500
5354,93003080,567877,C,141600,1300
5355,93003080,568131,B,140000,500
5356,93003080,568190,B,140000,400
5357,93003080,568226,B,140000,5000
5358,93003080,568235,B,139000,200
5359,93003080,568250,B,145000,200
5360,93003080,568256,B,138000,200
5361,93003080,568287,S,163200,1000
5362,93003080,568301,S,140000,10000
5363,93003090,568347,B,140200,200
5364,93003090,568361,S,138500,2500
5365,93003090,568407,S,162800,1000
5366,93003090,568411,B,142000,1000
5367,93003090,568483,B,146500,600
5368,93003090,568484,B,120000,2000
5369,93003090,568496,B,141100,700
5370,93003090,568528,B,140100,400
5371,93003090,568543,B,138000,500
5372,93003090,568595,B,139000,100
5373,93003090,568610,B,140000,4700
5374,93003100,209054,C,128800,1500
5375,93003100,568698,B,140000,400
5376,93003100,568704,B,140000,200
5377,93003100,568742,S,156000,3000
5378,93003100,568751,B,138000,2300
5379,93003100,568832,B,140000,1000
5380,93003100,568871,S,139900,200
5381,93003100,568923,B,141000,100
5382,93003100,568993,B,140000,300
5383,93003110,569138,S,139400,1800
5384,93003110,569153,B,141500,1000
5385,93003110,569176,S,149600,3100
5386,93003110,569203,S,139800,1100
5387,93003110,569206,B,143000,1700
5388,93003110,569214,B,130000,1000
5389,93003110,569248,B,140000,2000
5390,93003110,569266,B,140000,200
5391,93003110,569308,B,145400,1100
5392,93003110,569327,B,138100,400
5393,93003110,569437,B,140200,1100
5394,93003110,569505,B,138000,100
5395,93003110,569541,S,139800,200
5396,93003110,569543,B,136000,900
5397,93003110,569575,S,139900,1000
5398,93003120,173803,C,150400,2900
5399,93003120,569692,B,142000,100
5400,93003120,569696,B,142100,1000
5401,93003120,569700,B,142000,700
5402,93003120,569706,B,130000,800
5403,93003120,569797,S,139800,5000
5404,93003120,569879,B,142000,100
5405,93003120,569885,B,140000,500
5406,93003130,569990,B,142700,800
5407,93003130,569999,B,140600,3300
5408,93003130,570067,B,140000,200
5409,93003130,570112,B,140900,4200
5410,93003130,570184,B,140000,5700
5411,93003130,570210,B,140000,1000
5412,93003130,570249,B,141200,2100
5413,93003140,570184,C,140000,5700
5414,93003140,570361,S,139000,1500
5415,93003140,570374,S,162200,2000
5416,93003150,570517,B,140000,100
5417,93003150,570556,B,135000,2000
5418,93003150,570560,B,135800,200
5419,93003160,570764,B,140500,500
5420,93003170,570928,B,142500,5400
5421,93003170,570963,B,140000,300
5422,93003170,570995,B,140000,1200
5423,93003170,571001,B,140100,1900
5424,93003170,571020,S,139200,500
5425,93003170,571043,B,139800,200
5426,93003170,571073,B,140000,1000
5427,93003170,571098,B,140000,200
5428,93003170,571156,S,138000,2700
5429,93003180,426275,C,140200,900
5430,93003180,567736,C,138000,1700
5431,93003180,571196,B,140000,2400
5432,93003180,571208,B,140000,100
5433,93003180,571225,B,140000,300
5434,93003180,571227,S,149900,2200
5435,93003180,571273,B,140000,200
5436,93003180,571278,B,122000,300
5437,93003180,571283,S,140000,1100
5438,93003180,571294,B,133000,800
5439,93003180,571296,B,137600,1200
5440,93003180,571355,B,138800,2000
5441,93003180,571367,B,142000,3800
5442,93003180,571376,S,139800,1000
5443,93003180,571424,B,140000,1000
5444,93003190,571468,S,139500,900
5445,93003190,571469,B,145000,13600
5446,93003190,571482,B,140100,100
5447,93003190,571564,B,140100,500
5448,93003190,571634,B,140000,300
5449,93003190,571635,S,139900,800
5450,93003190,571670,B,140200,200
5451,93003190,571709,B,135000,700
5452,93003190,571719,S,148500,15000
5453,93003200,571751,B,140200,1000
5454,93003200,571752,B,140000,1200
5455,93003200,571801,B,140400,100
5456,93003200,571845,S,149900,2500
5457,93003200,571850,B,140500,400
5458,93003200,571856,B,140700,600
5459,93003200,571862,B,140000,100
5460,93003210,553490,C,154800,800
5461,93003210,571964,B,140000,1300
5462,93003210,572080,B,141800,3500
5463,93003220,453637,C,139000,1000
5464,93003220,572200,B,141300,100
5465,93003220,572232,S,139900,2000
5466,93003220,572251,B,110000,100
5467,93003220,572259,S,138000,6000
5468,93003220,572391,B,140000,100
5469,93003220,572397,B,139200,600
5470,93003230,572413,S,163200,2000
5471,93003230,572485,B,140600,1500
5472,93003230,572510,B,138000,700
5473,93003230,572586,B,141000,1000
5474,93003230,572589,B,140000,100
5475,93003230,572590,B,139200,600
5476,93003230,572653,S,148800,200
5477,93003230,572656,B,142500,600
5478,93003230,572768,B,140600,100
5479,93003230,572798,B,140000,100
5480,93003230,572802,B,140400,700
5481,93003240,572878,S,139800,100
5482,93003240,572908,B,139000,100
5483,93003240,572941,B,139000,1000
5484,93003240,573043,B,140000,1000
5485,93003250,573094,S,139900,1000
5486,93003250,573118,S,138100,100
5487,93003250,573189,B,140000,2800
5488,93003250,573253,B,137700,2600
5489,93003250,573270,B,140800,700
5490,93003250,573293,B,140600,100
5491,93003260,573443,B,140000,300
5492,93003270,573493,S,148800,500
5493,93003270,573514,B,140000,500
5494,93003270,573564,S,139500,2000
5495,93003270,573607,B,140000,100
5496,93003270,573614,B,137000,200
5497,93003270,573615,B,135000,500
5498,93003270,573617,S,140000,300
5499,93003270,573658,B,136000,500
5500,93003280,573748,B,137000,400
5501,93003280,573749,B,136300,400
5502,93003280,573750,B,141000,1800
5503,93003280,573801,B,141200,600
5504,93003280,573909,B,141000,200
5505,93003280,573915,B,140000,100
5506,93003280,573928,B,140400,100
5507,93003290,574127,S,163100,500
5508,93003290,574154,B,140200,300
5509,93003300,574381,B,135200,500
5510,93003300,574411,B,0,100
5511,93003300,574453,B,140100,800
5512,93003300,574567,B,141600,600
5513,93003300,574585,S,139800,400
5514,93003310,574625,B,145100,400
5515,93003310,574634,B,140000,900
5516,93003310,574708,S,149900,500
5517,93003310,574714,B,140000,1000
5518,93003310,574764,B,140000,500
5519,93003310,574765,B,140000,800
5520,93003310,574780,B,145000,700
5521,93003310,574814,B,140400,500
5522,93003310,574834,B,140500,8000
5523,93003310,574841,B,140000,100
5524,93003310,574929,B,149600,700
5525,93003320,574953,S,149900,1000
5526,93003320,574955,B,140100,700
5527,93003320,575109,B,141400,200
5528,93003320,575138,B,142800,300
5529,93003330,575178,B,130000,100
5530,93003330,575184,B,138500,400
5531,93003330,575195,B,139800,100
5532,93003330,575210,B,140900,500
5533,93003330,575221,S,149700,5700
5534,93003330,575234,B,134000,900
5535,93003330,575243,B,140000,2900
5536,93003330,575287,B,140000,1000
5537,93003330,575297,B,140000,300
5538,93003330,575312,B,140400,1100
5539,93003330,575313,B,140000,200
5540,93003330,575359,S,144700,3700
5541,93003330,575417,S,152000,200
5542,93003330,575444,B,140100,100
5543,93003330,575451,B,140000,500
5544,93003330,575514,B,136000,1000
5545,93003330,575531,B,140000,2000
5546,93003330,575555,B,137000,1800
5547,93003330,575562,B,130600,3800
5548,93003340,551546,C,139200,1100
5549,93003340,575628,B,140000,1500
5550,93003340,575632,B,140000,6100
5551,93003340,575636,B,140000,200
5552,93003340,575658,B,140000,300
5553,93003340,575767,B,141000,1600
5554,93003340,575791,B,140400,500
5555,93003350,575871,B,140000,2300
5556,93003350,575980,B,141200,200
5557,93003350,576008,B,141600,3000
5558,93003350,576060,B,141000,2600
5559,93003350,576092,S,160000,500
5560,93003360,576180,S,139900,1900
5561,93003360,576187,B,140000,100
5562,93003360,576189,S,163200,100
5563,93003360,576297,B,143000,200
5564,93003360,576329,B,141600,300
5565,93003360,576440,B,136000,200
5566,93003360,576455,B,163200,6500
5567,93003370,576559,B,140000,300
5568,93003370,576569,B,140000,300
5569,93003370,576599,B,140000,300
5570,93003370,576605,B,139100,300
5571,93003370,576635,B,140200,1300
5572,93003370,576725,B,140000,200
5573,93003370,576740,S,139000,500
5574,93003370,576779,S,140500,1100
5575,93003370,576803,B,141000,300
5576,93003370,576806,B,140000,300
5577,93003370,576809,B,130000,300
5578,93003370,576811,B,141600,7300
5579,93003380,576879,B,140300,300
5580,93003380,576959,B,140000,100
5581,93003380,576964,B,140000,100
5582,93003380,576965,B,140000,400
5583,93003380,576982,S,139800,5000
5584,93003380,576986,B,140200,100
5585,93003380,577011,B,163200,200
5586,93003380,577024,B,140000,1500
5587,93003380,577079,B,140000,800
5588,93003390,414585,C,140000,3500
5589,93003390,577113,S,139200,200
5590,93003390,577117,B,140000,1000
5591,93003390,577132,S,145000,100
5592,93003390,577134,S,162900,200
5593,93003390,577238,B,139900,800
5594,93003390,577260,S,139900,2900
5595,93003390,577265,B,140000,500
5596,93003390,577273,B,140100,700
5597,93003390,577355,S,155900,3200
5598,93003390,577361,B,140200,800
5599,93003390,577371,B,140000,100
5600,93003390,577384,B,130000,600
5601,93003390,577433,B,142000,100
5602,93003390,577459,B,150000,3300
5603,93003390,577523,B,140000,1000
5604,93003400,264488,C,149700,10100
5605,93003400,577573,B,134000,100
5606,93003400,577610,B,136300,200
5607,93003400,577645,B,140200,300
5608,93003400,577770,B,130100,1000
5609,93003400,577773,B,136000,600
5610,93003400,577810,B,138800,400
5611,93003400,577867,B,140200,300
5612,93003400,577877,B,139200,200
5613,93003400,577885,B,135000,400
5614,93003400,577912,B,140000,100
5615,93003400,577925,B,145000,400
5616,93003410,578038,B,140800,100
5617,93003410,578056,B,133200,400
5618,93003410,578068,B,140900,3000
5619,93003410,578127,B,140000,100
5620,93003410,578139,B,131000,3700
5621,93003410,578219,B,139400,4300
5622,93003410,578228,B,141800,600
5623,93003410,578229,B,139000,400
5624,93003420,578308,S,139800,300
5625,93003420,578361,S,159800,1800
5626,93003420,578371,B,130000,1000
5627,93003420,578379,S,145500,300
5628,93003420,578469,B,140000,5000
5629,93003420,578513,B,140000,100
5630,93003420,578515,S,139800,4300
5631,93003430,578651,B,135800,100
5632,93003430,578657,B,140000,500
5633,93003430,578675,B,140000,200
5634,93003430,578681,B,0,100
5635,93003430,578774,B,126800,100
5636,93003430,578787,B,140000,3700
5637,93003430,578791,B,140200,500
5638,93003430,578825,B,140700,200
5639,93003430,578843,B,140000,500
5640,93003430,578848,B,141000,500
5641,93003430,578857,B,141000,3000
5642,93003440,578978,B,139600,500
5643,93003440,578986,S,163200,300
5644,93003440,579006,B,142600,200
5645,93003440,579034,B,140000,1900
5646,93003440,579046,B,140100,800
5647,93003440,579128,B,140100,500
5648,93003440,579130,B,140300,400
5649,93003440,579145,S,139900,5000
5650,93003440,579191,B,140100,5000
5651,93003440,579264,B,138800,200
5652,93003440,579266,B,140800,200
